학교ID,학교명,학교급구분,소재지도로명주소,생성일자,변경일자,위도,경도
B000006433,도원초등학교,초등학교,전라남도 여수시 선원4길 38,2013-11-29,2019-09-10,34.7649671,127.6508095
B000006434,안심초등학교,초등학교,전라남도 여수시 소호7길 23,2013-11-29,2019-09-10,34.7399523,127.646943
B000006435,소호초등학교,초등학교,전라남도 여수시 소호로 499,2013-11-29,2019-09-10,34.7470135,127.6535367
B000006436,웅천초등학교,초등학교,전라남도 여수시 웅천중앙로 61,2013-11-29,2019-09-10,34.7498925,127.6746156
B000006437,성산초등학교,초등학교,전라남도 여수시 대통1길 13,2013-11-29,2019-09-10,34.77694849,127.6405096
B000006438,여천초등학교,초등학교,전라남도 여수시 주동1길 30,2013-11-29,2019-09-10,34.7879284,127.6547044
B000006439,상암초등학교,초등학교,전라남도 여수시 상암로 625,2013-11-29,2019-09-10,34.826288,127.7315859
B000006440,신기초등학교,초등학교,전라남도 여수시 여천체육공원길 24,2013-11-29,2019-09-10,34.7610315,127.6756648
B000006441,쌍봉초등학교,초등학교,전라남도 여수시 흥국로 47,2013-11-29,2019-09-10,34.7640009,127.6679598
B000006442,여도초등학교,초등학교,전라남도 여수시 상암로 7,2013-11-29,2019-09-10,34.7852804,127.69448
B000006445,백초초등학교,초등학교,전라남도 여수시 돌산읍 돌산로 3560-10,2013-11-29,2019-09-10,34.7295889,127.7441098
B000006446,동백초등학교,초등학교,전라남도 여수시 돌산읍 강남10길 27,2013-11-29,2019-09-10,34.7171778,127.7532096
B000006447,돌산초등학교,초등학교,전라남도 여수시 돌산읍 돌산로 1184,2013-11-29,2019-09-10,34.6173616,127.7293418
B000006448,봉덕초등학교,초등학교,전라남도 여수시 돌산읍 죽포1길 21-16,2013-11-29,2019-09-10,34.641843,127.7779798
B000006451,관기초등학교,초등학교,전라남도 여수시 소라면 관기길 20,2013-11-29,2019-09-10,34.7497137,127.6264596
B000006452,소라초등학교,초등학교,전라남도 여수시 소라면 덕양로 431,2013-11-29,2019-09-10,34.7957129,127.6308169
B000006453,나진초등학교,초등학교,전라남도 여수시 화양면 나진1길 10,2013-11-29,2019-09-10,34.7090856,127.6119221
B000006454,화양초등학교,초등학교,전라남도 여수시 화양면 화동로 149,2013-11-29,2019-09-10,34.6864269,127.5946228
B000006455,율촌초등학교,초등학교,전라남도 여수시 율촌면 율촌초교길 7,2013-11-29,2019-09-10,34.8826959,127.5763736
B000006456,신풍초등학교,초등학교,전라남도 여수시 율촌면 여순로 435-4,2013-11-29,2019-09-10,34.84351614,127.6100267
B000006457,소라초등학교소라남분교장,초등학교,전라남도 여수시 소라면 중촌1길 11,2013-11-29,2019-09-10,34.7611075,127.6074905
B000006458,소라초등학교사곡분교장,초등학교,전라남도 여수시 소라면 사곡로 27,2013-11-29,2019-09-10,34.7875543,127.5829979
B000006460,율촌초등학교상봉분교장,초등학교,전라남도 여수시 율촌면 상봉1길 7,2013-11-29,2019-09-10,34.8223765,127.5549517
B000006462,경호초등학교,초등학교,전라남도 여수시 대경도4길 48,2013-11-29,2019-09-10,34.7170058,127.72794
B000006463,안일초등학교,초등학교,전라남도 여수시 화양면 화양로 341-3,2013-11-29,2019-09-10,34.6400856,127.6270216
B000006464,화정초등학교,초등학교,전라남도 여수시 화정면 개도화산길 50,2013-11-29,2019-09-10,34.5706496,127.6595843
B000006465,여남초등학교,초등학교,전라남도 여수시 남면 금오로 836,2013-11-29,2019-09-10,34.51213132,127.7668059
B000006466,여안초등학교,초등학교,전라남도 여수시 남면 안도해변길 65,2013-11-29,2019-09-10,34.4856494,127.8055465
B000006467,연도초등학교,초등학교,전라남도 여수시 남면 연도길 297,2013-11-29,2019-09-10,34.4326939,127.801132
B000006468,화태초등학교,초등학교,전라남도 여수시 남면 마족길 5,2013-11-29,2019-09-10,34.5852027,127.7354663
B000006469,거문초등학교,초등학교,전라남도 여수시 삼산면 거문학교길 25,2013-11-29,2019-09-10,34.0263444,127.3126014
B000006472,상암초등학교묘도분교장,초등학교,전라남도 여수시 묘도1길 77,2013-11-29,2019-09-10,34.87573939,127.7095454
B000006473,소라초등학교신흥분교장,초등학교,전라남도 여수시 소라면 서부로 472-9,2013-11-29,2019-09-10,34.772852,127.5896678
B000006474,안일초등학교백야분교장,초등학교,전라남도 여수시 화정면 백야3길 8-21,2013-11-29,2019-09-10,34.621917,127.6391925
B000006475,소라초등학교여자분교장,초등학교,전라남도 여수시 화정면 여자대동길 21,2013-11-29,2019-09-10,34.7663549,127.4923304
B000006476,화태초등학교월호분교장,초등학교,전라남도 여수시 화정면 월호큰길 54,2013-11-29,2019-09-10,34.5739805,127.7229213
B000006477,화태초등학교두라분교장,초등학교,전라남도 여수시 남면 대두길 87,2013-11-29,2019-09-10,34.5689089,127.73485
B000006481,거문초등학교동도분교장,초등학교,전라남도 여수시 삼산면 동도로 139,2013-11-29,2019-09-10,34.0498916,127.3127093
B000006482,거문초등학교손죽분교장,초등학교,전라남도 여수시 삼산면 손죽새터길 6-7,2013-11-29,2019-09-10,34.28588,127.3608308
B000006484,순천북초등학교,초등학교,전라남도 순천시 북정2길 20,2013-11-29,2019-09-10,34.9650048,127.483779
B000006485,순천연향초등학교,초등학교,전라남도 순천시 연향번영길 11,2013-11-29,2019-09-10,34.9438841,127.5172109
B000006486,순천부영초등학교,초등학교,전라남도 순천시 연향중앙상가길 68,2013-11-29,2019-09-10,34.947184,127.5196394
B000006487,순천율산초등학교,초등학교,전라남도 순천시 율산공원길 10,2013-11-29,2019-09-10,34.9387703,127.5258112
B000006488,순천남초등학교,초등학교,전라남도 순천시 서문로 7,2013-11-29,2019-09-10,34.9503812,127.4826926
B000006489,순천도사초등학교,초등학교,전라남도 순천시 순천만길 166,2013-11-29,2019-09-10,34.9143752,127.5001236
B000006491,순천왕조초등학교,초등학교,전라남도 순천시 봉화1길 105,2013-11-29,2019-09-10,34.9605228,127.5139434
B000006492,순천봉화초등학교,초등학교,전라남도 순천시 봉화1길 57,2013-11-29,2019-09-10,34.9562857,127.5136596
B000006493,순천비봉초등학교,초등학교,전라남도 순천시 비봉길 90,2013-11-29,2019-09-10,34.9662481,127.5187465
B000006494,순천조례초등학교,초등학교,전라남도 순천시 순광로 15,2013-11-29,2019-09-10,34.9555507,127.522673
B000006495,순천신흥초등학교,초등학교,전라남도 순천시 장선배기길 60,2013-11-29,2019-09-10,34.9535422,127.5279566
B000006496,순천왕운초등학교,초등학교,전라남도 순천시 왕지3길 41,2013-11-29,2019-09-10,34.9738309,127.5253017
B000006497,순천성남초등학교,초등학교,전라남도 순천시 우석로 160,2013-11-29,2019-09-10,34.9428721,127.4890234
B000006498,순천성동초등학교,초등학교,전라남도 순천시 황금2길 28,2013-11-29,2019-09-10,34.9538994,127.486899
B000006499,순천삼산초등학교,초등학교,전라남도 순천시 삼산초등길 39,2013-11-29,2019-09-10,34.9664923,127.4879758
B000006500,순천향림초등학교,초등학교,전라남도 순천시 석현북길 21,2013-11-29,2019-09-10,34.9735476,127.474053
B000006501,순천용당초등학교,초등학교,전라남도 순천시 용당초등길 33-10,2013-11-29,2019-09-10,34.9754934,127.4900259
B000006502,순천왕지초등학교,초등학교,전라남도 순천시 연동남3길 8,2013-11-29,2019-09-10,34.9571092,127.5345014
B000006503,순천중앙초등학교,초등학교,전라남도 순천시 중앙초등길 64,2013-11-29,2019-09-10,34.9428354,127.5004148
B000006504,순천남산초등학교,초등학교,전라남도 순천시 풍덕새길 89,2013-11-29,2019-09-10,34.93854586,127.4953678
B000006505,순천대석초등학교,초등학교,전라남도 순천시 기적의도서관2길 52,2013-11-29,2019-09-10,34.9437215,127.5260675
B000006506,순천풍덕초등학교,초등학교,전라남도 순천시 팔마1길 9-10,2013-11-29,2019-09-10,34.9333017,127.5128791
B000006507,순천이수초등학교,초등학교,전라남도 순천시 우명길 24,2013-11-29,2019-09-10,34.9503121,127.5121687
B000006508,승주초등학교,초등학교,전라남도 순천시 승주읍 승주로 639,2013-11-29,2019-09-10,35.0171337,127.3804599
B000006509,동산초등학교,초등학교,전라남도 순천시 서면 순천로 16,2013-11-29,2019-09-10,34.9942043,127.4935423
B000006510,황전초등학교,초등학교,전라남도 순천시 황전면 수평길 21,2013-11-29,2019-09-10,35.1000077,127.4303751
B000006511,월등초등학교,초등학교,전라남도 순천시 월등면 월평2길 21,2013-11-29,2019-09-10,35.092759,127.3778639
B000006512,주암초등학교,초등학교,전라남도 순천시 주암면 동주로 2093,2013-11-29,2019-09-10,35.0762128,127.2402909
B000006513,창촌초등학교,초등학교,전라남도 순천시 주암면 창동주암길 3,2013-11-29,2019-09-10,35.0605137,127.277794
B000006514,팔마초등학교,초등학교,전라남도 순천시 해룡면 장선배기길 113,2013-11-29,2019-09-10,34.9502463,127.5309524
B000006515,해룡초등학교,초등학교,전라남도 순천시 해룡면 해룡로 1119,2013-11-29,2019-09-10,34.9136262,127.5354047
B000006516,동명초등학교,초등학교,전라남도 순천시 해룡면 동명초등길 23,2013-11-29,2019-09-10,34.9480239,127.5273882
B000006517,상사초등학교,초등학교,전라남도 순천시 상사면 상사초등길 55,2013-11-29,2019-09-10,34.9440012,127.445815
B000006518,송산초등학교,초등학교,전라남도 순천시 별량면 송산구기길 13,2013-11-29,2019-09-10,34.8506306,127.4160067
B000006519,별량초등학교,초등학교,전라남도 순천시 별량면 별량길 58,2013-11-29,2019-09-10,34.8753557,127.4521489
B000006520,낙안초등학교,초등학교,전라남도 순천시 낙안면 동서길 20,2013-11-29,2019-09-10,34.9092054,127.3422972
B000006521,외서초등학교,초등학교,전라남도 순천시 외서면 반월로 6,2013-11-29,2019-09-10,34.9161002,127.2735345
B000006522,송광초등학교,초등학교,전라남도 순천시 송광면 쌍향수길 1169,2013-11-29,2019-09-10,34.961262,127.2671149
B000006525,황전초등학교회덕분교장,초등학교,전라남도 순천시 황전면 삽재팔동길 377,2013-11-29,2019-09-10,35.108734,127.4950112
B000006527,나주중앙초등학교,초등학교,전라남도 나주시 대호길 24,2013-11-29,2019-09-10,35.03907804,126.718748
B000006528,나주초등학교,초등학교,전라남도 나주시 남외1길 16,2013-11-29,2019-09-10,35.02776078,126.7189183
B000006529,나주북초등학교,초등학교,전라남도 나주시 청암길 47-23,2013-11-29,2019-09-10,35.0477859,126.7274211
B000006530,영강초등학교,초등학교,전라남도 나주시 영강길 14,2013-11-29,2019-09-10,35.0065471,126.712748
B000006531,영산포초등학교,초등학교,전라남도 나주시 금영로 2-6,2013-11-29,2019-09-10,34.993451,126.7148009
B000006532,남평초등학교,초등학교,전라남도 나주시 남평읍 지석로 95,2013-11-29,2019-09-10,35.04294669,126.8450951
B000006533,노안초등학교,초등학교,전라남도 나주시 노안면 노안로 165,2013-11-29,2019-09-10,35.0803514,126.7174691
B000006534,노안남초등학교,초등학교,전라남도 나주시 노안면 만호길 20-11,2013-11-29,2019-09-10,35.0674678,126.7511254
B000006535,금천초등학교,초등학교,전라남도 나주시 금천면 금영로 960,2013-11-29,2019-09-10,35.03431013,126.7546349
B000006536,산포초등학교,초등학교,전라남도 나주시 산포면 산포로 400,2013-11-29,2019-09-10,35.0343244,126.8057725
B000006537,봉황초등학교,초등학교,전라남도 나주시 봉황면 죽석길 31,2013-11-29,2019-09-10,34.9571719,126.7884864
B000006538,다도초등학교,초등학교,전라남도 나주시 다도면 다도로 636,2013-11-29,2019-09-10,34.9577767,126.8265584
B000006539,세지초등학교,초등학교,전라남도 나주시 세지면 동창로 111,2013-11-29,2019-09-10,34.9190515,126.7469464
B000006540,양산초등학교,초등학교,전라남도 나주시 왕곡면 고분로 1560,2013-11-29,2019-09-10,34.9699984,126.7057741
B000006541,왕곡초등학교,초등학교,전라남도 나주시 왕곡면 나주서부로 554,2013-11-29,2019-09-10,34.9632427,126.6551779
B000006542,공산초등학교,초등학교,전라남도 나주시 공산면 공산로 85,2013-11-29,2019-09-10,34.9411151,126.6132263
B000006543,동강초등학교,초등학교,전라남도 나주시 동강면 동강로 595,2013-11-29,2019-09-10,34.9379837,126.5650285
B000006544,반남초등학교,초등학교,전라남도 나주시 반남면 고분로 712,2013-11-29,2019-09-10,34.9115455,126.6591043
B000006545,다시초등학교,초등학교,전라남도 나주시 다시면 다시로 203,2013-11-29,2019-09-10,35.01775979,126.639999
B000006546,문평초등학교,초등학교,전라남도 나주시 문평면 문평로 15,2013-11-29,2019-09-10,35.0587331,126.6033904
B000006548,골약초등학교,초등학교,전라남도 광양시 하포길 70-7,2013-11-29,2019-09-10,34.9105118,127.660549
B000006549,성황초등학교,초등학교,전라남도 광양시 지동길 15,2013-11-29,2019-09-10,34.94027905,127.6829387
B000006550,광양마동초등학교,초등학교,전라남도 광양시 진등6길 14,2013-11-29,2019-09-10,34.9556666,127.6891322
B000006551,광양가야초등학교,초등학교,전라남도 광양시 가야로 369,2013-11-29,2019-09-10,34.966635,127.7128617
B000006552,광영초등학교,초등학교,전라남도 광양시 금영로 140,2013-11-29,2019-09-10,34.9635406,127.7203588
B000006553,광양중앙초등학교,초등학교,전라남도 광양시 불무길 15,2013-11-29,2019-09-10,34.9454442,127.6940935
B000006554,광양중마초등학교,초등학교,전라남도 광양시 구마9길 33,2013-11-29,2019-09-10,34.947491,127.6860483
B000006555,광양중진초등학교,초등학교,전라남도 광양시 광장로 75,2013-11-29,2019-09-10,34.9327822,127.6929381
B000006556,광양백운초등학교,초등학교,전라남도 광양시 광장로 21,2013-11-29,2019-09-10,34.937346,127.6917268
B000006557,광양중동초등학교,초등학교,전라남도 광양시 광장로 112-6,2013-11-29,2019-09-10,34.9333876,127.6956539
B000006558,태인초등학교,초등학교,전라남도 광양시 태인길 95,2013-11-29,2019-09-10,34.9460186,127.7442308
B000006559,광양제철초등학교,초등학교,전라남도 광양시 마로니에길 48,2013-11-29,2019-09-10,34.9454276,127.7295689
B000006560,광양제철남초등학교,초등학교,전라남도 광양시 금호로 40,2013-11-29,2019-09-10,34.9346828,127.7208209
B000006561,광양용강초등학교,초등학교,전라남도 광양시 광양읍 용강1길 40,2013-11-29,2019-09-10,34.9759021,127.6103262
B000006563,광양덕례초등학교,초등학교,전라남도 광양시 광양읍 서산길 77,2013-11-29,2019-09-10,34.9688121,127.570763
